id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
913256138160766114,Gym+Cowork+Terraza + Desayuno/16 min Condesa 205,485805036,Francisco,,Álvaro Obregón,19.39843,-99.19164,Entire home/apt,653,1,19,2024-05-14,1.78,27,191,19,
916805324107642504,404 Gran lujo y confort en Polanco,474873690,Dickens,,Miguel Hidalgo,19.4305109,-99.2022128,Entire home/apt,,15,13,2024-05-28,1.09,17,1,13,
916811120259676000,Dulce Habitación,436302576,Soiner,,Cuauhtémoc,19.40988,-99.16319,Private room,515,1,6,2023-11-26,0.48,1,365,4,
913289119424560230,Pequeño remanso en la ciudad,169514333,Grecia Paloma,,Miguel Hidalgo,19.455000132787823,-99.17414187722582,Entire home/apt,631,2,17,2024-06-22,1.50,1,361,17,
913297305602288452,"H05 habitación privada, a 8 minutos del aeropuerto",499228004,Guillermina,,Venustiano Carranza,19.429308462594072,-99.09643605952455,Private room,940,1,10,2024-05-26,0.81,5,365,9,
916827657577590893,Cómodo depto en Portales,99929913,Lorena,,Benito Juárez,19.3638571,-99.15198939999999,Private room,579,5,5,2023-10-29,0.41,1,89,4,
916893332448625117,Lovely loft in Zocalo Plaza!,8015583,Matias,,Cuauhtémoc,19.43342,-99.13432,Entire home/apt,1007,2,11,2024-06-24,3.40,8,248,11,
913328358857311982,PH con balcón y roof garden privado,52054662,Gabriel,,Benito Juárez,19.395718697577937,-99.13858744927217,Entire home/apt,1247,15,16,2024-05-27,1.31,1,350,15,
916924865953066476,Penthouse loft with private rooftop near CondesaDF,23455776,Rémi,,Cuauhtémoc,19.4163086,-99.17406629999999,Entire home/apt,5900,3,7,2024-04-21,0.88,2,341,7,
913352223472269893,Yucatán Mágico!,11883879,Luis,,Cuauhtémoc,19.41608,-99.16411,Entire home/apt,1457,2,24,2024-06-02,2.02,1,340,24,
913355866534830803,Departamento en Centro Histórico,101677181,Jorge,,Cuauhtémoc,19.4204684911074,-99.14126798362639,Entire home/apt,700,2,4,2023-11-04,0.39,2,177,4,
917077345862631084,Vintage 1950's Red Brick Mexico,520785861,Richard,,Cuauhtémoc,19.4269,-99.15264,Entire home/apt,1576,2,25,2024-05-05,2.03,1,108,24,
913408526223989643,Departamento completo 3,519896069,Angie,,Iztapalapa,19.321565638528355,-99.05253823846579,Entire home/apt,403,1,14,2024-06-10,1.16,4,343,14,
917111647040649414,New apartament Roma norte,1035184,Manuel,,Cuauhtémoc,19.413660144553273,-99.15621346235918,Entire home/apt,,1,0,,,2,0,0,
913694931432604948,"Artsy Flat, Bright, Silent, Centro Histórico CDMX",519988973,Jose Manuel,,Cuauhtémoc,19.4378532,-99.1363949,Entire home/apt,715,4,15,2024-04-23,1.30,1,183,15,
917177586214418813,Convenient studio w/beautiful urban view in CDMX,2609580,Patricio,,Miguel Hidalgo,19.4376516,-99.1724718,Entire home/apt,1341,3,10,2024-02-28,0.85,1,265,10,
913714940391792389,Charming private room,341472050,Ana María,,Cuauhtémoc,19.4128384,-99.1553613,Private room,499,1,8,2024-02-12,0.76,2,56,8,
917333506965813671,Violeta: Ideal Room with Jacuzzi,260215011,Gema,,Coyoacán,19.35730514261888,-99.15811193593751,Private room,,2,2,2024-02-25,0.20,18,87,2,
913725157048746003,Casa Amari @Valentia Suite,515240052,Alfonsina,,Miguel Hidalgo,19.429655424751573,-99.19630976269437,Private room,1624,1,5,2023-11-05,0.41,8,140,4,
917342576268374912,Hermosa habitación con baño.,520857792,Carlos,,Tlalpan,19.227439828013377,-99.21651067963913,Private room,,1,1,2023-12-10,0.15,1,0,1,
913726283762985005,Luxury Tech Loft,371298561,Edgar Antonio,,Miguel Hidalgo,19.43744354806814,-99.17335422494841,Entire home/apt,1250,1,42,2024-06-01,3.34,1,74,39,
913762847537232978,Casa H236,517874307,Eneas,,Coyoacán,19.30976030404279,-99.14959799498321,Private room,346,1,17,2024-05-27,1.36,2,365,15,
917353951803095946,Room with two rooms and private Jacuzzi CDMX,387957519,Isaac,,Cuauhtémoc,19.4096731,-99.1395575,Private room,1185,1,13,2024-06-09,1.24,5,161,13,
913774342912820567,Insta-Worthy 2BR w/ Fast WiFi + Green View,842287,José Jorge,,Cuauhtémoc,19.4112834,-99.176041,Entire home/apt,1285,1,18,2024-06-23,1.66,3,336,18,
917359353236347265,Loft Panorámico!,70187311,Iza,,Cuauhtémoc,19.4340954,-99.153514,Entire home/apt,1264,2,13,2024-05-12,1.12,1,341,13,
913781341180602637,Industrial Design in the Heart of Mexico,333035396,Clau,,Cuauhtémoc,19.419042261908906,-99.14504460990429,Entire home/apt,663,1,43,2024-06-17,3.48,134,331,41,
917421847893696974,Stylish and Modern Loft with Private Balcony,520175203,Yamile,,Benito Juárez,19.3856695,-99.1519177,Entire home/apt,1306,1,27,2024-06-12,2.64,6,362,27,
913781368195498707,Depto. privado moderno Mexicano/Alberca Col. Roma,432651974,Isabel,,Cuauhtémoc,19.41484955263129,-99.16512858887492,Entire home/apt,4396,2,20,2024-05-26,2.25,2,68,20,
917480520564697111,Pent House Escandón,104949210,Santiago,,Miguel Hidalgo,19.4030248,-99.182183,Entire home/apt,1243,2,14,2024-06-09,1.49,1,36,14,
913790372915168148,Departamento en Ciudad de México,311255444,Julian,,Álvaro Obregón,19.3637686,-99.2660135,Entire home/apt,,1,0,,,1,365,0,
917484989966985198,Hermoso y acogedor Loft,101516596,Antonio,,Cuauhtémoc,19.42657,-99.15345,Entire home/apt,1007,1,24,2024-05-19,2.20,1,114,24,
917532280748419277,Espaciosa habitación.,24202153,Lorena,,Cuauhtémoc,19.4425845,-99.1639632,Private room,350,1,1,2023-08-30,0.10,2,86,1,
913794609709103792,habitación para 2 super,497321461,Vicente,,Iztacalco,19.39965,-99.06305,Private room,2000,3,0,,,1,90,0,
917544723874168865,"Habitación estilo Rústico Estadio Azteca, UNAM",127082696,Hadasha,,Coyoacán,19.309936800022037,-99.15878079770556,Private room,270,1,24,2024-06-19,1.95,2,361,23,
913805749742190970,Loft indep Zona Hospitales Sur,191270612,Rebeca,,Tlalpan,19.30107940357582,-99.1737295585746,Entire home/apt,296,30,0,,,3,57,0,
917610427463649438,"Piso 9, Vista espectacular, Gym en La Condesa",463780302,Rodrigo,,Cuauhtémoc,19.409924,-99.1798299,Entire home/apt,1650,1,7,2024-03-31,0.58,2,75,7,
913807219343148437,Hermosa y acogedora cabaña!,156093375,Luis,,Tlalpan,19.190342904870484,-99.17096514254808,Entire home/apt,3857,1,38,2024-06-23,3.09,1,360,37,
917616314049544374,Charming Industrial Apartment,8006512,Natalie & Javier,,Coyoacán,19.34787841580202,-99.1605544534165,Entire home/apt,885,3,23,2024-06-07,2.02,1,85,23,
